,wall,building,sky,floor,tree,ceiling,road,bed ,windowpane,grass,cabinet,sidewalk,person,earth,door,table,mountain,plant,curtain,chair,car,water,painting,sofa,shelf,house,sea,mirror,rug,field,armchair,seat,fence,desk,rock,wardrobe,lamp,bathtub,railing,cushion,base,box,column,signboard,chest of drawers,counter,sand,sink,skyscraper,fireplace,refrigerator,grandstand,path,stairs,runway,case,pool table,pillow,screen door,stairway,river,bridge,bookcase,blind,coffee table,toilet,flower,book,hill,bench,countertop,stove,palm,kitchen island,computer,swivel chair,boat,bar,arcade machine,hovel,bus,towel,light,truck,tower,chandelier,awning,streetlight,booth,television receiver,airplane,dirt track,apparel,pole,land,bannister,escalator,ottoman,bottle,buffet,poster,stage,van,ship,fountain,conveyer belt,canopy,washer,plaything,swimming pool,stool,barrel,basket,waterfall,tent,bag,minibike,cradle,oven,ball,food,step,tank,trade name,microwave,pot,animal,bicycle,lake,dishwasher,screen,blanket,sculpture,hood,sconce,vase,traffic light,tray,ashcan,fan,pier,crt screen,plate,monitor,bulletin board,shower,radiator,glass,clock,flag
sculpture,0.2508645215419154,0.0,0.0,0.15642911209426283,0.20494731783607284,0.23680755757357055,0.0,0.10366101623503311,0.0,0.15643173149243333,0.14981931125573691,0.22493535734921058,0.0,0.13991132429600078,0.13699217367823802,0.09916748343827535,0.10965172480403353,0.13981263232515884,0.17985000256777006,0.2190269385717839,0.1187834969085252,0.11259534169690484,0.6895045042037964,0.14622249372545082,0.121321880066003,0.1431936501368668,0.16835264175801376,0.20282574142301016,0.14149766675996736,0.03942495477040557,0.11547729907234229,0.0308402034758093,0.18726989478695205,0.1496027803531091,0.19296025079477802,0.08673453595834944,0.23022489629342777,0.16007876636020593,0.18339676301633345,0.11675544342707539,0.12488557173635846,0.102778822054909,0.025364687456791355,0.0,0.10790998906724829,0.06839284492629732,0.053672405595988584,0.08966671875269971,0.17230061585075862,0.2123513366634953,0.09079504464765627,0.0,0.03298545408356234,0.14872052276750058,0.11781876743512688,0.044091723154309356,0.0,0.11356937921329488,0.16202116422274196,0.0,0.06363586635223566,0.0,0.1622539072355939,0.10610232752292183,0.0,0.13613502352748705,0.2183399647831292,0.17809457326313388,0.10474588838668687,0.16318556237740015,0.13497206948411697,0.12282794079213846,0.0,0.11787236927265939,0.09164386948429831,0.24073117853474268,0.17234631149351137,0.09058461998765714,0.1514799813588455,0.0014263143951240035,0.04989712009312184,0.0,0.1205182651308315,0.11563112751796568,0.0,0.21852751453801972,0.06811371038317227,0.11275850949324272,0.16070931003417602,0.04115839683847239,0.17069034030264107,0.0,0.14080702799377084,0.19802438244943485,0.0,0.1270314071053827,0.039549919057474965,0.12413155896176378,0.14540745911031608,0.09562624137522853,0.288291578450442,0.09126109166979486,0.0,0.12401821779429041,0.0,0.07842705561945598,0.0,0.044894695527869774,0.10470643734356895,0.14756198255035405,0.1557402232044594,0.10309416236490589,0.12192759141340123,0.21438279048074052,0.11236406522471817,0.08444727794373524,0.0,0.13856693785661894,0.0865614122004989,0.13700823453723418,0.11229616090964584,0.06987587770859655,0.11569683867833402,0.0,0.031142581829945292,0.14208930460346006,0.0,0.1809112493210152,0.16976933290190382,0.0735768099660232,0.0,0.11018698120184736,1.0,0.08945966935510309,0.23742767644112922,0.3675478554488564,0.13550140675564168,0.12659287792546917,0.03617484474838988,0.08360602704772153,0.1782347480479232,0.08483244750820407,0.19436168691601322,0.0,0.08419771835681,0.09197088097430477,0.08916984964951898,0.2954121848289515,0.13663737341409607,0.12102515068579518
hood,0.22361007541979566,0.13921590441955292,0.16232646288479793,0.18834583103110197,0.08013389200412012,0.14197236697140336,0.15158529438566098,0.0033409423821272196,0.09879827370812419,0.012228435560604677,0.12770733987047359,0.09872221711353674,0.1361034314993004,0.06536308612157662,0.09250920982029034,0.093926257169979,0.16961002539681466,0.09211341399964725,0.2066186003113053,0.04270533644677388,0.00439132190621059,0.12504020084021003,0.07076913012168681,0.04675802023693764,0.14153961686805844,0.14510552945084199,0.1198207109258915,0.1802063575437984,0.137609537847576,0.0507927169840904,0.0018235248425872387,0.21845904964639135,0.1085536103488783,0.03539444463649329,0.16172918064658717,0.1317914387274616,0.13867479432488974,0.10811205535619546,0.11121050710964943,0.11372862643360858,0.15566858930476196,0.17363419252760343,0.04473427355785456,0.022481517379681123,0.0020484945522047915,0.0355194816843375,0.122253483066038,0.2052535861971344,0.06619915792210572,0.06483355840479338,0.0,0.06156089126355262,0.06588060339864032,0.16673567275288056,0.04969358368067908,0.144910425506105,0.10157120242812279,0.1905297885205691,0.0065536524920750275,0.15642909913476802,0.1054624639370825,0.13693796091072621,0.09092543162759283,0.2014423802295293,0.10552897733115134,0.12363383058869525,0.015196773774317511,0.01809149629607324,0.17626000614299475,0.04341181360404772,0.1285038234427123,0.0,0.1547480898004735,0.2470064712216698,0.0707391065685892,0.0035680877049386575,0.003035536619537708,0.11157210685816513,0.11741248624981854,0.06236347009039924,0.07127292521095342,0.25130445820654285,0.0026444563607299558,0.004776713241241418,0.17408793937073652,0.09985912138594939,0.07463788396645178,0.026092972537575,0.032299584468680226,0.0020726614687925447,0.0,0.19360521428206115,0.11565543925454645,0.1342795410838799,0.06002337048286671,0.0,0.057233123697985507,0.0,0.11175035153641467,0.03955900787772821,0.13578455167812792,0.13647450842621908,0.08561696083731267,0.001933220362123512,0.12598708438126313,0.001298531830552138,0.312551587446007,0.303302311057508,0.02741213504792598,0.11394876536489378,0.03431359656927961,0.05782811254120328,0.15714785064696266,0.17739171142995627,0.18535129280216087,0.20099303412932165,0.0,0.05934865936254074,0.0,0.08709562745788507,0.12486705297443522,0.0006864631757080308,0.007551636809242779,0.08915351137343412,0.04112761844443541,0.12480741630997429,0.1695939426107199,0.09221624684408801,0.12123893359827384,0.0,0.20638435297161808,0.15283198952004629,0.08945966935510309,1.0,0.09806754704938164,0.0279102906002865,0.0,0.14131597136176438,0.034636682897216296,0.18998471385803029,0.051369393835946436,0.173553460257721,0.003973795771010523,0.038266264176124345,0.019091639523977088,0.18287871202374253,0.4008156502533414,0.3009099769841672,0.0018698267007278564,0.10470461586688136
sconce,0.41963082551956177,0.08208353063212522,0.05321977768231086,0.13745461233745085,0.031103805278601064,0.0,0.0,0.08438559232936745,0.0,0.02598113357499244,0.0,0.0,0.0,0.0,0.13230593699900073,0.15960827175295988,0.06090106726848665,0.05514005571603775,0.3912582993507385,0.09038458066537072,0.03361117406249745,0.0,0.0,0.11026972625055319,0.0,0.11056537926197052,0.03786514733563798,0.0,0.247799526012534,0.0,0.139725121694754,0.02862944491606953,0.0,0.09206963775819998,0.032088311807148405,0.0,0.0,0.0,0.0,0.0,0.14511499043827855,0.09971456233043997,0.00335384395379353,0.20404891959439003,0.21772141770925507,0.05155222880483705,0.014961207914408057,0.19729416284031673,0.15114451944828033,0.26204439534331253,0.10324937378688592,0.04661155874015608,0.0021135133515327548,0.133248204411771,0.0,0.01175014495217637,0.10438141661939516,0.16694872306199057,0.15879803695669925,0.31143423067728465,0.021228265510832477,0.10944606717462449,0.0,0.045725695220038685,0.11031555481115829,0.0,0.08250219066559945,0.0,0.0843230536932586,0.06155191220518445,0.0,0.15575908715051212,0.059292246137822836,0.13331664453352185,0.0,0.1759083608968477,0.04048208752983512,0.0,0.0,0.18031843817117135,0.0,0.22927793003042957,0.0709233739608224,0.011894330458818636,0.23578508048293984,0.5040422783838152,0.3228393763534361,0.1286824258011124,0.0203671493804897,0.019281735886986055,0.04818939452382067,0.001113365785477494,0.0,0.0,0.0,0.12173811408802171,0.005462246128536453,0.20563064993348387,0.0,0.0,0.07869365836825463,0.02731416042714313,0.0,0.019934499938931437,0.31934063767787163,0.0069580666720600185,0.34851524233818054,0.0,0.07616831362247467,0.05268362595511291,0.1054126503728964,0.04984253681227704,0.14068090603118028,0.18516835890192843,0.23377428863971822,0.05780091951454152,0.07271256593240726,0.07485281122880837,0.09190375940856613,0.0,0.0,0.0025457709348778016,0.04361079152222643,0.0,0.0053092919420447025,0.0,0.02544227502093188,0.0,0.041639395897662565,0.10368218839104633,0.07552618523903368,0.0,0.23742767644112922,0.09806754704938164,1.0,0.1768948927989214,0.10611982012677768,0.0,0.0,0.06470710611756623,0.0,0.06803839271930669,0.11292307263016882,0.011368148494570391,0.0005306054236597594,0.18819588234134846,0.235787520237026,0.3398866260846832,0.08215773688818445,0.0
vase,0.261111917964356,0.08978356303275001,0.1394615095818926,0.1527402655025091,0.0,0.09084371740681779,0.01849293751104724,0.04762221077946411,0.04965888763106388,0.010508288007281241,0.14678124277336102,0.04959804035091705,0.07794219052166768,0.02373900643333555,0.0,0.23372913142742105,0.09831812294508342,0.18407643427961443,0.19118032449480135,0.0,0.07033077494398692,0.019159006513747783,0.10411220126004445,0.0,0.15580439900872436,0.15002333414176774,0.16559442668585997,0.165675737909839,0.32333003951212147,0.02956799337157079,0.053499456710881146,0.05507641739582557,0.04908269971708616,0.0,0.13895726397912583,0.10688008643016451,0.2319602368547415,0.36901270720679896,0.05324017195045281,0.1696767873068106,0.1684770642315453,0.3533600866794586,0.02780421685311467,0.15494643480018083,0.16016278763106828,0.0,0.07406001973264165,0.21073929612172623,0.1289200356740956,0.0,0.07589954282719392,0.013664198683914627,0.015204645186372557,0.12443418204536685,0.025827269776527904,0.08856703779913624,0.17881481023660403,0.23228996714538136,0.027501249954637045,0.20966804842656267,0.11225640672366909,0.10790514504520593,0.19187905618169818,0.08042804076488001,0.19386997730039765,0.07179272558827351,0.02578385052762075,0.0,0.12522942145279423,0.0,0.07463993780392317,0.08001905594538365,0.10554716896710158,0.1563136819260026,0.015377421810394379,0.074173509960642,0.038397480025211185,0.03445402400657772,0.06691046714527946,0.08217273072277394,0.0,0.24771175827565295,0.0019363283707751508,0.038424383496444274,0.22132623520766856,0.35697408693243454,0.0,0.0,0.0,0.013411223211610025,0.0600597764453785,0.0,0.028916518577539477,0.09463518220322786,0.015253290965031802,0.04056641030088006,0.017527889123593363,0.06835733786083667,0.5336346339042177,0.10217807740933255,0.17862755984014364,0.05164617537629415,0.05947400397749635,0.038821397487565044,0.3567226262716339,0.0003658847438184303,0.21953250405360902,0.028236894585146735,0.11770112777242783,0.08395920677266767,0.0,0.0,0.4470011293888092,0.22760916776019877,0.11173254232561589,0.284174382686615,0.012523744302738372,0.0,0.05937129912445547,0.11872758377138469,0.08184082379212196,0.00017870979065904067,0.08695722147621107,0.07104976588516698,0.0,0.5526840328247529,0.103070923629317,0.10026385819467638,0.14918123040534909,0.08007867470962675,0.11935500829554875,0.05563375163934886,0.3675478554488564,0.0279102906002865,0.1768948927989214,1.0,0.0197139024830977,0.34146536147441053,0.08147112078811562,0.08428483441239606,0.05065829218691935,0.0999836751675686,0.08125204996895931,0.002211954007632333,0.0,0.1875140344230968,0.2018021233582425,0.4765793033756845,0.046056531880692225,0.045111588758964025
traffic light,0.22408787812044767,0.24590835618086046,0.37639910819730554,0.19453370572695985,0.03341641072930374,0.1384257708443214,0.2842453049579492,0.000523336676959685,0.043657799012763364,0.0007536469070725609,0.07544547463009359,0.10395075315048055,0.2707914201532762,0.13810623607429712,0.037916042259776184,0.2262493100709698,0.2374438844465772,0.15878662286611012,0.14092567674403725,0.02546509894079153,0.000821751401230698,0.20260056871873044,0.09721077298559942,0.02185909936530974,0.0891756594529552,0.18758346779870672,0.320638292344735,0.15619973648174232,0.11325746580735574,0.17230383662498205,0.00028829144256079854,0.1687338663630621,0.09247929496000956,0.026496970106299457,0.19928253174582405,0.06600946063768065,0.1920079741605485,0.05476215629241901,0.0712799308867837,0.07226409557850638,0.1857521687085983,0.1602580638907703,0.09122642550957652,0.11048844345818422,0.00012200562714672445,0.02991587587624558,0.19018841873013292,0.15260665335361398,0.08941681354234932,0.026939869538125764,0.0,0.06221165023121829,0.17780290482676156,0.17457154366461108,0.0829601305816627,0.23300031971583196,0.15443104156497695,0.1285657451211367,0.0006517872770395958,0.19013861161787646,0.2218262348040912,0.22777212441186703,0.04291014675268508,0.24931206304639134,0.14297895389338433,0.08075607072678448,0.0006621483000026885,0.023120204847446885,0.24514057387962251,0.023196861763843345,0.05849162118476537,0.0,0.18990330788406798,0.15181689015600194,0.08575651341833591,0.0004210834484339748,0.0006940793369569039,0.10986201212071713,0.06296898702695336,0.008519561595655404,0.1016990421300875,0.1847479466693209,1.0,0.0007934589342080101,0.2373665648543652,0.18367336668802747,0.023658647166378992,0.03618904706918987,0.02158587531308747,0.00046308718094282224,0.0,0.1685329795468351,0.05681484107372304,0.10979743273866932,0.18245194473202087,0.0,0.08215121985961739,0.0,0.09810515286806207,0.06293298183898688,0.1412639788912228,0.22082360647357363,0.10573529231467621,0.0005990872721869646,0.20104572137549925,0.00019525531573814375,0.2611447940951439,0.11250140642793915,0.0,0.10426601590005477,0.022709938315746588,0.027645174219462238,0.1026025619363978,0.18731459440691006,0.16767664211492653,0.15542946870300367,0.0,0.020052038129144554,0.0,0.09871871388800038,0.2778857419467763,0.0003110685023929432,0.0011534030249357148,0.0894797785886289,0.3673089216959366,0.079822403997351,0.16405269537010586,0.10528969407602787,0.24548690771583787,0.0,0.2504127508200612,0.09809517883667958,0.13550140675564168,0.0,0.10611982012677768,0.0197139024830977,1.0,0.08152258309038579,0.0,0.1384932106399162,0.07719372203709234,0.10994534973445033,0.00082432049619607,0.0029028494195021464,0.014586552385651454,0.17641189410413774,0.21667739444539452,0.4411022568536703,0.0006866692173638296,0.07750275166247553
tray,0.22687242383047562,0.07200426192959503,0.06760780020524197,0.2004060171967056,0.032915450651459455,0.0,0.06054225101180575,0.20826238192864865,0.0,0.07306700236608303,0.0,0.0,0.09212706949654977,0.0,0.10934495877990597,0.2866241116016263,0.10500701217743638,0.09972710870390973,0.0,0.17761913316007857,0.14881528083339626,0.0,0.0,0.18035999780457873,0.0,0.0946826740828977,0.11893877387377065,0.0,0.20492037482136904,0.022556023756835207,0.14746688543604525,0.06541650324810418,0.0,0.23316199747256672,0.10697454405894252,0.0,0.0,0.36311447620391846,0.0,0.0,0.16574601588891238,0.6750289285414761,0.01095196706174857,0.1332651096539691,0.3807897353016628,0.19758350491599996,0.02363034334972458,0.25310114906572645,0.038646725270826195,0.08858541938436086,0.2808711267053485,0.03505470745684577,0.007735077493587328,0.16215679929472418,0.0,0.1567803256123526,0.1821478584068895,0.20989491704382335,0.23391069889432808,0.19883229713513573,0.08673273142630118,0.11619427070325729,0.0,0.1205256332812372,0.19605984650904737,0.0,0.09079353327094355,0.02481417189271405,0.10446545014704556,0.16659215187647253,0.0,0.22234267531067678,0.12657874164412106,0.1615329935299793,0.0,0.285239388239945,0.1138266018687578,0.0,0.0,0.02758459801382843,0.0,0.37112902436902295,0.045550760385009374,0.21012980157725908,0.23121551776077387,0.1404449842472705,0.07628185272338875,0.004390054653807479,0.10754033692584185,0.16688132978327852,0.1271899287237979,0.10362654076844707,0.0,0.0,0.018372070113691068,0.0621217065769551,0.006504970427572717,0.14621072590905781,0.43761929869651794,0.0,0.15393482624337215,0.0884762318273243,0.030502748897458284,0.11606697879535399,0.25416535353853725,0.03897604581498412,0.2910311733737005,0.0,0.08606873123005487,0.1321900800877999,0.18250886491959947,0.08213373868618196,0.6379396106414092,0.14530956837450587,0.1392209708561457,0.5328053782751403,0.0,0.20387694692267203,0.28558328738222566,0.0,0.2564381899701818,0.029018599223656683,0.25153012668122515,0.03288826589270796,0.012862556139450965,0.4430926442146301,0.11068049096266737,0.17830616235733032,0.11680024012584048,0.26163498726395895,0.3566882018989159,0.0,0.12659287792546917,0.14131597136176438,0.0,0.34146536147441053,0.08152258309038579,1.0,0.0,0.18727755047958208,0.0,0.23195844484598274,0.3522056431735865,0.11493668766614462,0.004879607869939064,0.21031661749134897,0.2955376535588057,0.405280772224157,0.21417995287494276,0.0
ashcan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019175631094995375,0.0,0.067944550371258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005139836663058078,0.0,0.1581586763537575,0.028899372617015848,0.0,0.0,0.0,0.023011983716531847,0.004848818530184705,0.009924981309447894,0.04854182408889532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014410091589353906,0.0,0.0,0.0,0.02622250117528551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16779117222676243,0.0,0.0,0.0,0.0,0.0,0.0068016159173456886,0.025008852556153503,0.10244402638120909,0.035777214053854735,0.0,0.006148476571130035,0.0,0.0,0.0,0.0,0.10380879412569866,0.0,0.05517794312133251,0.0,0.0,0.11670200579953348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396786070174091,0.0,0.007478302775536998,0.0,0.0,0.0,0.0,0.0,0.1912490346523524,0.0,0.004325732901607049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014931014618217334,0.0,0.0,0.03617484474838988,0.034636682897216296,0.0,0.08147112078811562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308137649865917,0.0,0.0,0.0
fan,0.0,0.1318840237155255,0.040907381585855086,0.0,0.09453621456918772,0.1606265613980633,0.15205347835179944,0.18686240398458356,0.0,0.08245827547445057,0.1813677519325437,0.057674336800093005,0.1543721409767488,0.06110119017694804,0.17126152444574586,0.09008911123170782,0.09672640933418786,0.0,0.2549843490123749,0.13916422667259412,0.1708034958280347,0.05324659835083294,0.1063428612745435,0.15196938390679876,0.3160877192091453,0.0,0.12932423705344054,0.30252332038087093,0.16426554322242737,0.0,0.16053828303404033,0.0,0.09585051340429405,0.18037277948891903,0.33424020298799956,0.23437274625383236,0.28800740136258174,0.161271834528946,0.07241122723532165,0.18909211330666134,0.0,0.32939663529396057,0.0,0.0,0.11727244964094095,0.1831683346102465,0.0,0.0,0.0,0.16237440144354595,0.19883464897342765,0.012447134819348653,0.0,0.0,0.08703379775840367,0.12106806005223933,0.027909097424355885,0.0,0.21819739227607077,0.08701263028299294,0.06448581304245642,0.0967252811440403,0.10521085847083725,0.16626342203689298,0.029992417787471113,0.11721631924581484,0.0894447292170112,0.19554837757828208,0.10571738629793047,0.22624145633520343,0.09095133203726209,0.19980817962590083,0.022851106937651872,0.15772315731031553,0.28779670300495164,0.16406761837341863,0.12979527081711262,0.15631722356016267,0.3596357620935872,0.0,0.1657161418279811,0.21380648787347267,0.1092683234146054,0.17187772076528435,0.20362164558734494,0.0,0.09653742823138609,0.030059220269322395,0.16024424127310055,0.22670743563977674,0.14720911292331332,0.09948726196090507,0.13281606104138832,0.17686834930044057,0.015958844842475603,0.0,0.0,0.03862434085668763,0.1737574085437922,0.13486680753075025,0.26018139998373746,0.12683771304256283,0.022156272185365127,0.12326020980093043,0.16002822301929862,0.08188814075510319,0.1661313803037838,0.07472954090949545,0.0,0.0,0.06869982955571653,0.09964547273920335,0.2496766448020935,0.10373756159008493,0.0,0.24005809426307678,0.0,0.11484730379001754,0.19183118004673785,0.24957531576256672,0.16008040426348324,0.05903382445393011,0.2152922416658365,0.034022309148768186,0.06710934067562677,0.22685564112104212,0.10284585955872626,0.11815014490799988,0.07181075918129458,0.15813385925618045,0.22514702483138596,0.12379558078690059,0.08360602704772153,0.18998471385803029,0.06470710611756623,0.08428483441239606,0.1384932106399162,0.18727755047958208,0.0,1.0,0.04778593521509131,0.0,0.22625692534876904,0.09631021767826299,0.06268281045451536,0.0,0.28584069015592345,0.1810080184522317,0.20879406375645962,0.11026739251751996
pier,0.17016125669741472,0.3169437075164287,0.1295374377165844,0.3893776334456046,0.030886751064443788,0.0,0.27500225734341294,0.12122312240917577,0.0,0.0800147165995935,0.0,0.0,0.07646373189911883,0.0,0.074868111226875,0.12686128448846196,0.18132008050207202,0.08020479492179314,0.0,0.06734247525858476,0.09042595600610966,0.0,0.0,0.06246037287452227,0.0,0.16428632731604434,0.39595727132892383,0.0,0.05873106804515778,0.019743166866714585,0.08977962575347707,0.03175062541576724,0.0,0.0684038671086301,0.22502491166378644,0.0,0.0,0.0,0.0,0.0,0.12514193390890618,0.08698658957536161,0.004011469657587148,0.2288056314243167,0.12450770299203359,0.04608320644192043,0.03913676073351656,0.1412663483517506,0.17020735229231562,0.06768280434881718,0.06747020325252828,0.11741310194901138,0.009746743201168325,0.21386275571429153,0.0,0.021563265839233823,0.10231352337723339,0.07591615902944342,0.14227127302831674,0.3301079655061251,0.293422502833017,0.4623384613840574,0.0,0.10586506477739693,0.08622571408328278,0.0,0.05963590095131517,0.0125966258832062,0.2750250513562084,0.06779744167932068,0.0,0.08059856429416494,0.12194428534535016,0.4070933052352463,0.0,0.14501552132796183,0.2858096094290305,0.0,0.0,0.10538368429483533,0.0,0.12253118951849669,0.03817582189975291,0.1203311009807898,0.41716519090195864,0.13595867281455323,0.08103841009156328,0.06678907987027001,0.06783291395301322,0.040052370753997465,0.1380013915975643,0.09688165167604833,0.0,0.0,0.07956889774809925,0.1393130291243438,0.014070589302042918,0.08430784275725547,0.0,0.0,0.08811908209968182,0.08355832570380155,0.050108778327766966,0.194842684431759,0.2924876614355649,0.015566568150137985,0.2538805852613221,0.0,0.08996662289682075,0.26274244846356787,0.05187464839484054,0.048334854382459706,0.07260452701153994,0.2905358732685929,0.14202330815862582,0.06738685478206977,0.00514820836208824,0.052885414315138414,0.05243739408976118,0.0,0.12075700438060624,0.015959722685949192,0.11923800008041607,0.014866279069021373,0.00195843379502638,0.0,0.08073711753619517,0.0,0.3700748078053143,0.049117382484519245,0.09770677983760834,0.0,0.1782347480479232,0.051369393835946436,0.0,0.05065829218691935,0.07719372203709234,0.0,0.0,0.04778593521509131,1.0,0.08462634168466547,0.09427272856839938,0.014850864894223714,0.004292857680534108,0.1165449790840263,0.12447234597504798,0.20650536673749242,0.08067429629314223,0.0
crt screen,0.0,0.15431995480492788,0.06989844904079826,0.32560586416151893,0.11097790128840289,0.2959363015768145,0.13152991913188997,0.13827872339831707,0.10778077857716992,0.0873550409554536,0.13696566871515953,0.10790176089330779,0.13171747366811637,0.06326546761889715,0.21891148565235766,0.19055411941329448,0.09627294904427271,0.0,0.25908475719228563,0.16571654848659464,0.1728448599073774,0.05233786670370724,0.1579092786839429,0.20455514930872565,0.13781370928684902,0.0,0.12650077036708784,0.23506204818145368,0.0,0.0,0.08673932333677155,0.0,0.1276853262296,0.25146392573383597,0.14334438041627867,0.12032498578289065,0.1885645474965216,0.13653994718660942,0.09983213034863937,0.102300074081461,0.0,0.0,0.0,0.14099416859260844,0.10384720695274412,0.19136919978268244,0.0,0.0,0.0,0.20374193276479904,0.2084057767913794,0.013518473680191448,0.0,0.0,0.07177038719256337,0.1540771806193245,0.03499373363309121,0.0,0.21917922705184123,0.14638356518954845,0.08412806925267338,0.13307239369734414,0.1085378724398133,0.2122575902327109,0.032251114302338235,0.13515167424146152,0.12111538085785345,0.1112008816508947,0.09549189732422143,0.15127925621038837,0.21372238034521837,0.15404616142391353,0.06746225754389469,0.06744983109812105,0.292476928444355,0.1604852797707297,0.11906520421501188,0.19893015210660578,0.14384782942429752,0.0,0.09076954813960512,0.1806013863791896,0.15465279461814005,0.1400893314990455,0.1982433389028812,0.0,0.1901540407885645,0.07702007661590869,0.19080716300692493,0.18219572307826673,0.1615217487107346,0.06442045347382047,0.07910199621851047,0.10078600002913879,0.016415373042549246,0.00046557232599405286,0.0,0.10198270871116007,0.0873762844856521,0.0713533879809455,0.2756337257864402,0.1597808954529306,0.012952300654556707,0.15146166716122722,0.17533643318377545,0.06043751492967241,0.19688977219160428,0.09124539050548693,0.0,0.0,0.1379827864004205,0.10645094504992052,0.0,0.16945405530799357,0.0,0.0,0.0,0.17422593550639298,0.19302664813708184,0.1350622646491096,0.10576147839909902,0.10800375554656572,0.18316064139171376,0.020679176080929014,0.07803548866795512,0.08918936054852368,0.09352289613389696,0.06927781179514492,0.14959079895238103,0.2077485355050621,1.0,0.11351939383239018,0.08483244750820407,0.173553460257721,0.06803839271930669,0.0999836751675686,0.10994534973445033,0.23195844484598274,0.0,0.0,0.08462634168466547,1.0,0.19536156193070034,0.35349859491555263,0.04597760821435929,0.0,0.21808319324991912,0.31533980554012436,0.2729275710781167,0.13683208406110517
plate,0.34557816968062366,0.14456057302619052,0.11027787022950937,0.23674174413317556,0.007714157117621855,0.1371316036189816,0.21241232701555582,0.0,0.06492421224988064,0.0,0.20351453243711368,0.11695933365780022,0.14518914428903096,0.08904787501955183,0.039240890569005656,0.2514955998216956,0.10488066498721871,0.13086287182298506,0.19918466155609738,0.05401880274755688,0.0,0.08229817848570396,0.12433956130883295,0.04455862515238593,0.26202095056719643,0.16220614868690814,0.18180240863770294,0.259140793289784,0.1543905593072102,0.14330274444990562,0.0,0.1780824676417659,0.15298623489707522,0.05637080659594208,0.17243645752688938,0.06750415393934359,0.2504577458140749,0.1253768343555091,0.1224089108747169,0.22760379085963212,0.34556742219425346,0.3467987056604833,0.09548265354946364,0.11074015973592549,0.07120280252575308,0.07920176298540452,0.11278483204677521,0.2871148820584354,0.038537243792929395,0.021547990704318985,0.01049206736248447,0.07230097579147483,0.06732146351225951,0.1545856951467222,0.05886783526503605,0.1727003100181512,0.21343243860612623,0.2048358466918938,0.0,0.11035666426353855,0.09033177607538699,0.2017246320255114,0.12232254010923531,0.12879524987333935,0.228605640424393,0.1182516768306469,0.0,0.0156443197216594,0.1473148895873055,0.08095868920075605,0.15175090118306403,0.010783282687556404,0.10091837007274124,0.17276928786140114,0.10639953587546677,0.0,0.0,0.1814276633958604,0.20164366876394554,0.0,0.1440217878061068,0.27467332480047185,0.0,0.0,0.1990784373311945,0.15057375149181848,0.022798939735494933,0.014370832862090859,0.055109504206763645,0.0,0.013910032506825147,0.15615987051535457,0.058244192569053166,0.2397178919162178,0.08757294953624035,0.007559524091773369,0.034943578262832085,0.001916135888115153,0.22612430572799896,0.1879077872529103,0.14496545251321336,0.1261809281291782,0.05808243374889681,0.0,0.19681856729469258,0.0,0.1905554243726894,0.12622401677787254,0.0180136306935051,0.11509204620420418,0.05092692669372658,0.03901790390828574,0.34333002652381456,0.08054736795095935,0.14797692109998237,0.25647366381160897,0.0,0.06604649019910719,0.013828415494441776,0.35303890871838856,0.24525820629424144,0.0,0.0,0.09247030915080236,0.0028735000308899197,0.26193273176427356,0.15536274693348726,0.16357451347794172,0.10907283688610613,0.010006555583608134,0.22296861797764803,0.12221039875135656,0.19436168691601322,0.003973795771010523,0.11292307263016882,0.08125204996895931,0.00082432049619607,0.3522056431735865,0.0,0.22625692534876904,0.09427272856839938,0.19536156193070034,1.0,0.0,0.0011654756821865757,0.19438525963266629,0.3195828837969475,0.41078442592021247,0.0,0.1042657885709397
